País,Año,"Birth rate, crude (per 1,000 people)",CO2 emissions (kg per PPP $ of GDP),Capital health expenditure (% of GDP),"Compulsory education, duration (years)",Control of Corruption: Estimate,"Current health expenditure per capita, PPP (current international $)","Death rate, crude (per 1,000 people)",Diabetes prevalence (% of population ages 20 to 79),Domestic general government health expenditure (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Domestic private health expenditure (% of current health expenditure),"Fertility rate, total (births per woman)","GDP, PPP (constant 2017 international $)",Gini index,"Government expenditure on education, total (% of GDP)","Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)","Mortality rate, adult, female (per 1,000 female adults)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, infant (per 1,000 live births)",Number of neonatal deaths,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",People using at least basic sanitation services (% of population),People using safely managed drinking water services (% of population),Political Stability and Absence of Violence/Terrorism: Estimate,"Population ages 80 and above, female","Population ages 80 and above, male",Population density (people per sq. km of land area),"Population, female","Population, female (% of total population)","Population, male","Population, male (% of total population)","Population, total",Poverty gap at $6.85 a day (2017 PPP) (%),Pregnant women receiving prenatal care (%),Prevalence of overweight (% of adults),"Prevalence of overweight, weight for height (% of children under 5)",Prevalence of undernourishment (% of population),Rural population (% of total population),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Urban population,Urban population (% of total population),"Proportion of adults who are obese, 20 years old and over ,by sex",Gasto público social según la clasificación por funciones del gobierno,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex"
Costa Rica,1997,86.012,0.704836095589088,0.0,0,0.0,0.0,15.94,0.0,0.0,0.0,0.0,10.56,172498933039.115,182.4,0.0,318.644,298.584,308.28,263.324,473.056,50.4,2588,0.0,0.0,0.0,0.0,82804,63528,292.943282412847,7424808,198.555016939788,7532876,201.444983060211,14957684,62.8,0.0,180.0,0.0,0.0,174.532,22.72,8431196,225.468,15.9,208986.9,0.0
Costa Rica,1997,86.012,0.704836095589088,0.0,0,0.0,0.0,15.94,0.0,0.0,0.0,0.0,10.56,172498933039.115,182.4,0.0,318.644,298.584,308.28,263.324,473.056,50.4,2588,0.0,0.0,0.0,0.0,82804,63528,292.943282412847,7424808,198.555016939788,7532876,201.444983060211,14957684,62.8,0.0,180.0,0.0,0.0,174.532,22.72,8431196,225.468,8.5,208986.9,0.0
Costa Rica,1998,82.716,0.72591727827558,0.0,44,3.02415657043457,0.0,16.456,0.0,0.0,0.0,0.0,10.136,184841763990.146,182.8,0.0,317.012,298.632,307.584,275.636,476.408,49.2,2504,0.0,0.0,0.0,3.61491584777832,86436,65584,299.367097532314,7589412,198.601829005492,7696276,201.398275667611,15285684,52.0,282.4,183.6,0.0,0.0,170.944,21.32,8753196,229.056,12.7,270776.3,0.0
Costa Rica,1998,82.716,0.72591727827558,0.0,44,3.02415657043457,0.0,16.456,0.0,0.0,0.0,0.0,10.136,184841763990.146,182.8,0.0,317.012,298.632,307.584,275.636,476.408,49.2,2504,0.0,0.0,0.0,3.61491584777832,86436,65584,299.367097532314,7589412,198.601829005492,7696276,201.398275667611,15285684,52.0,282.4,183.6,0.0,0.0,170.944,21.32,8753196,229.056,16.5,270776.3,0.0
Costa Rica,1998,82.716,0.72591727827558,0.0,44,3.02415657043457,0.0,16.456,0.0,0.0,0.0,0.0,10.136,184841763990.146,182.8,0.0,317.012,298.632,307.584,275.636,476.408,49.2,2504,0.0,0.0,0.0,3.61491584777832,86436,65584,299.367097532314,7589412,198.601829005492,7696276,201.398275667611,15285684,52.0,282.4,183.6,0.0,0.0,170.944,21.32,8753196,229.056,9.0,270776.3,0.0
Costa Rica,1999,81.204,0.68944001408098,0.0,44,0.0,0.0,16.352,0.0,0.0,0.0,0.0,9.92,192632495304.976,190.8,21.5774402618408,318.952,298.78,308.552,262.528,479.388,47.2,2472,0.0,0.0,0.0,0.0,90224,67724,305.634939287113,7750064,198.646752600969,7855656,201.35324739903,15605720,59.6,278.4,187.2,0.0,0.0,167.372,23.6,9075820,232.628,13.3,348790.5,0.0
Costa Rica,1999,81.204,0.68944001408098,0.0,44,0.0,0.0,16.352,0.0,0.0,0.0,0.0,9.92,192632495304.976,190.8,21.5774402618408,318.952,298.78,308.552,262.528,479.388,47.2,2472,0.0,0.0,0.0,0.0,90224,67724,305.634939287113,7750064,198.646752600969,7855656,201.35324739903,15605720,59.6,278.4,187.2,0.0,0.0,167.372,23.6,9075820,232.628,17.2,348790.5,0.0
Costa Rica,1999,81.204,0.68944001408098,0.0,44,0.0,0.0,16.352,0.0,0.0,0.0,0.0,9.92,192632495304.976,190.8,21.5774402618408,318.952,298.78,308.552,262.528,479.388,47.2,2472,0.0,0.0,0.0,0.0,90224,67724,305.634939287113,7750064,198.646752600969,7855656,201.35324739903,15605720,59.6,278.4,187.2,0.0,0.0,167.372,23.6,9075820,232.628,9.4,348790.5,0.0
Costa Rica,2000,79.152,0.637813204753708,0.80854952,44,2.79443407058716,2049.66786809086,15.98,0.0,17.04874612,1330.70591621743,135.86102296,9.648,200084903494.564,189.6,18.6678009033203,320.152,301.008,310.344,255.508,460.78,44.4,2412,399.999999998848,374.752227546892,305.624941525497,3.47416925430298,94620,70224,311.726831179005,7906348,198.692247397902,8010420,201.307652079202,15916772,60.4,0.0,190.8,0.0,0.0,163.792,20.32,9399172,236.208,13.8,415645.6,26.1
Costa Rica,2000,79.152,0.637813204753708,0.80854952,44,2.79443407058716,2049.66786809086,15.98,0.0,17.04874612,1330.70591621743,135.86102296,9.648,200084903494.564,189.6,18.6678009033203,320.152,301.008,310.344,255.508,460.78,44.4,2412,399.999999998848,374.752227546892,305.624941525497,3.47416925430298,94620,70224,311.726831179005,7906348,198.692247397902,8010420,201.307652079202,15916772,60.4,0.0,190.8,0.0,0.0,163.792,20.32,9399172,236.208,13.8,415645.6,9.8
Costa Rica,2000,79.152,0.637813204753708,0.80854952,44,2.79443407058716,2049.66786809086,15.98,0.0,17.04874612,1330.70591621743,135.86102296,9.648,200084903494.564,189.6,18.6678009033203,320.152,301.008,310.344,255.508,460.78,44.4,2412,399.999999998848,374.752227546892,305.624941525497,3.47416925430298,94620,70224,311.726831179005,7906348,198.692247397902,8010420,201.307652079202,15916772,60.4,0.0,190.8,0.0,0.0,163.792,20.32,9399172,236.208,13.8,415645.6,18.0
Costa Rica,2000,79.152,0.637813204753708,0.80854952,44,2.79443407058716,2049.66786809086,15.98,0.0,17.04874612,1330.70591621743,135.86102296,9.648,200084903494.564,189.6,18.6678009033203,320.152,301.008,310.344,255.508,460.78,44.4,2412,399.999999998848,374.752227546892,305.624941525497,3.47416925430298,94620,70224,311.726831179005,7906348,198.692247397902,8010420,201.307652079202,15916772,60.4,0.0,190.8,0.0,0.0,163.792,20.32,9399172,236.208,17.8,415645.6,26.1
Costa Rica,2000,79.152,0.637813204753708,0.80854952,44,2.79443407058716,2049.66786809086,15.98,0.0,17.04874612,1330.70591621743,135.86102296,9.648,200084903494.564,189.6,18.6678009033203,320.152,301.008,310.344,255.508,460.78,44.4,2412,399.999999998848,374.752227546892,305.624941525497,3.47416925430298,94620,70224,311.726831179005,7906348,198.692247397902,8010420,201.307652079202,15916772,60.4,0.0,190.8,0.0,0.0,163.792,20.32,9399172,236.208,17.8,415645.6,9.8
Costa Rica,2000,79.152,0.637813204753708,0.80854952,44,2.79443407058716,2049.66786809086,15.98,0.0,17.04874612,1330.70591621743,135.86102296,9.648,200084903494.564,189.6,18.6678009033203,320.152,301.008,310.344,255.508,460.78,44.4,2412,399.999999998848,374.752227546892,305.624941525497,3.47416925430298,94620,70224,311.726831179005,7906348,198.692247397902,8010420,201.307652079202,15916772,60.4,0.0,190.8,0.0,0.0,163.792,20.32,9399172,236.208,17.8,415645.6,18.0
Costa Rica,2000,79.152,0.637813204753708,0.80854952,44,2.79443407058716,2049.66786809086,15.98,0.0,17.04874612,1330.70591621743,135.86102296,9.648,200084903494.564,189.6,18.6678009033203,320.152,301.008,310.344,255.508,460.78,44.4,2412,399.999999998848,374.752227546892,305.624941525497,3.47416925430298,94620,70224,311.726831179005,7906348,198.692247397902,8010420,201.307652079202,15916772,60.4,0.0,190.8,0.0,0.0,163.792,20.32,9399172,236.208,9.9,415645.6,26.1
Costa Rica,2000,79.152,0.637813204753708,0.80854952,44,2.79443407058716,2049.66786809086,15.98,0.0,17.04874612,1330.70591621743,135.86102296,9.648,200084903494.564,189.6,18.6678009033203,320.152,301.008,310.344,255.508,460.78,44.4,2412,399.999999998848,374.752227546892,305.624941525497,3.47416925430298,94620,70224,311.726831179005,7906348,198.692247397902,8010420,201.307652079202,15916772,60.4,0.0,190.8,0.0,0.0,163.792,20.32,9399172,236.208,9.9,415645.6,9.8
Costa Rica,2000,79.152,0.637813204753708,0.80854952,44,2.79443407058716,2049.66786809086,15.98,0.0,17.04874612,1330.70591621743,135.86102296,9.648,200084903494.564,189.6,18.6678009033203,320.152,301.008,310.344,255.508,460.78,44.4,2412,399.999999998848,374.752227546892,305.624941525497,3.47416925430298,94620,70224,311.726831179005,7906348,198.692247397902,8010420,201.307652079202,15916772,60.4,0.0,190.8,0.0,0.0,163.792,20.32,9399172,236.208,9.9,415645.6,18.0
Costa Rica,2001,76.416,0.660701937274724,1.24711896,44,0.0,2098.69641531172,16.356,0.0,16.97680284,1375.8346064483,132.7327118,9.3,207070207365.23,206.0,19.3281192779541,319.572,301.188,310.18,260.448,464.064,42.0,2320,0.0,375.706484710894,307.015834767702,0.0,99220,73084,317.526204465334,8054876,198.727728212271,8158016,201.272370474649,16212888,46.0,0.0,194.4,0.0,18.8,158.36,23.68,9794204,241.64,14.4,448146.3,0.0
Costa Rica,2001,76.416,0.660701937274724,1.24711896,44,0.0,2098.69641531172,16.356,0.0,16.97680284,1375.8346064483,132.7327118,9.3,207070207365.23,206.0,19.3281192779541,319.572,301.188,310.18,260.448,464.064,42.0,2320,0.0,375.706484710894,307.015834767702,0.0,99220,73084,317.526204465334,8054876,198.727728212271,8158016,201.272370474649,16212888,46.0,0.0,194.4,0.0,18.8,158.36,23.68,9794204,241.64,18.5,448146.3,0.0
Costa Rica,2001,76.416,0.660701937274724,1.24711896,44,0.0,2098.69641531172,16.356,0.0,16.97680284,1375.8346064483,132.7327118,9.3,207070207365.23,206.0,19.3281192779541,319.572,301.188,310.18,260.448,464.064,42.0,2320,0.0,375.706484710894,307.015834767702,0.0,99220,73084,317.526204465334,8054876,198.727728212271,8158016,201.272370474649,16212888,46.0,0.0,194.4,0.0,18.8,158.36,23.68,9794204,241.64,10.4,448146.3,0.0
Costa Rica,2002,72.48,0.640726878583872,1.40188636,44,1.77828621864318,2299.87067122998,15.996,0.0,18.3711548,1537.73255235892,131.00428772,8.8,214145540391.486,207.2,20.6017608642578,321.496,302.768,311.932,248.668,452.776,40.8,2192,0.0,376.633141830527,308.346857432628,4.27477788925172,104172,76236,322.963023893458,8194160,198.760837457123,8296332,201.239162542876,16490492,44.4,0.0,198.0,0.0,20.0,152.988,25.32,10183372,247.012,15.0,516731.3667,0.0
Costa Rica,2002,72.48,0.640726878583872,1.40188636,44,1.77828621864318,2299.87067122998,15.996,0.0,18.3711548,1537.73255235892,131.00428772,8.8,214145540391.486,207.2,20.6017608642578,321.496,302.768,311.932,248.668,452.776,40.8,2192,0.0,376.633141830527,308.346857432628,4.27477788925172,104172,76236,322.963023893458,8194160,198.760837457123,8296332,201.239162542876,16490492,44.4,0.0,198.0,0.0,20.0,152.988,25.32,10183372,247.012,19.2,516731.3667,0.0
Costa Rica,2002,72.48,0.640726878583872,1.40188636,44,1.77828621864318,2299.87067122998,15.996,0.0,18.3711548,1537.73255235892,131.00428772,8.8,214145540391.486,207.2,20.6017608642578,321.496,302.768,311.932,248.668,452.776,40.8,2192,0.0,376.633141830527,308.346857432628,4.27477788925172,104172,76236,322.963023893458,8194160,198.760837457123,8296332,201.239162542876,16490492,44.4,0.0,198.0,0.0,20.0,152.988,25.32,10183372,247.012,11.0,516731.3667,0.0
Costa Rica,2003,70.624,0.632388853642448,1.35195564,44,2.06618332862854,2440.26826512582,16.22,0.0,18.50313568,1619.72184741506,133.15922548,8.548,223390588545.448,197.2,20.5349597930908,321.648,303.28,312.288,249.204,452.972,40.0,2128,0.0,377.532313428302,309.618650687159,2.38302636146545,109640,79756,328.132393262828,8326836,198.797118853271,8427604,201.202881146728,16754440,43.2,0.0,201.6,0.0,20.8,147.68,26.24,10568700,252.32,15.7,605100.9,0.0
Costa Rica,2003,70.624,0.632388853642448,1.35195564,44,2.06618332862854,2440.26826512582,16.22,0.0,18.50313568,1619.72184741506,133.15922548,8.548,223390588545.448,197.2,20.5349597930908,321.648,303.28,312.288,249.204,452.972,40.0,2128,0.0,377.532313428302,309.618650687159,2.38302636146545,109640,79756,328.132393262828,8326836,198.797118853271,8427604,201.202881146728,16754440,43.2,0.0,201.6,0.0,20.8,147.68,26.24,10568700,252.32,19.9,605100.9,0.0
Costa Rica,2003,70.624,0.632388853642448,1.35195564,44,2.06618332862854,2440.26826512582,16.22,0.0,18.50313568,1619.72184741506,133.15922548,8.548,223390588545.448,197.2,20.5349597930908,321.648,303.28,312.288,249.204,452.972,40.0,2128,0.0,377.532313428302,309.618650687159,2.38302636146545,109640,79756,328.132393262828,8326836,198.797118853271,8427604,201.202881146728,16754440,43.2,0.0,201.6,0.0,20.8,147.68,26.24,10568700,252.32,11.6,605100.9,0.0
Costa Rica,2004,68.912,0.60447847209984,0.68695132,44,1.13967168331146,2451.9298084909,16.188,0.0,17.5078926,1618.69257714082,135.00608824,8.312,233274727626.507,193.6,19.5625190734863,322.54,304.416,313.324,244.824,446.648,39.6,2084,0.0,378.403587412719,310.831398092622,2.52630615234375,115528,83656,333.16098707403,8456072,198.835402558314,8555128,201.164597441685,17011200,43.2,366.8,205.2,0.0,20.0,142.448,25.56,10953172,257.552,16.4,674117.1,0.0
Costa Rica,2004,68.912,0.60447847209984,0.68695132,44,1.13967168331146,2451.9298084909,16.188,0.0,17.5078926,1618.69257714082,135.00608824,8.312,233274727626.507,193.6,19.5625190734863,322.54,304.416,313.324,244.824,446.648,39.6,2084,0.0,378.403587412719,310.831398092622,2.52630615234375,115528,83656,333.16098707403,8456072,198.835402558314,8555128,201.164597441685,17011200,43.2,366.8,205.2,0.0,20.0,142.448,25.56,10953172,257.552,20.6,674117.1,0.0
Costa Rica,2004,68.912,0.60447847209984,0.68695132,44,1.13967168331146,2451.9298084909,16.188,0.0,17.5078926,1618.69257714082,135.00608824,8.312,233274727626.507,193.6,19.5625190734863,322.54,304.416,313.324,244.824,446.648,39.6,2084,0.0,378.403587412719,310.831398092622,2.52630615234375,115528,83656,333.16098707403,8456072,198.835402558314,8555128,201.164597441685,17011200,43.2,366.8,205.2,0.0,20.0,142.448,25.56,10953172,257.552,12.2,674117.1,0.0
Costa Rica,2005,67.96,0.59500884869402,0.6374224,44,1.46076989173889,2603.79734858164,16.312,0.0,17.04904364,1665.30156102015,143.46540832,8.176,242551285264.908,190.0,0.0,323.448,304.924,314.02,240.268,446.736,39.6,2068,399.999999999032,379.246217346925,311.985116911004,2.83291268348694,121968,87924,338.103172737955,8583280,198.876383927568,8680272,201.123708753264,17263548,37.6,0.0,208.8,0.0,17.6,137.312,26.28,11337316,262.688,17.1,764644.5,21.8
Costa Rica,2005,67.96,0.59500884869402,0.6374224,44,1.46076989173889,2603.79734858164,16.312,0.0,17.04904364,1665.30156102015,143.46540832,8.176,242551285264.908,190.0,0.0,323.448,304.924,314.02,240.268,446.736,39.6,2068,399.999999999032,379.246217346925,311.985116911004,2.83291268348694,121968,87924,338.103172737955,8583280,198.876383927568,8680272,201.123708753264,17263548,37.6,0.0,208.8,0.0,17.6,137.312,26.28,11337316,262.688,17.1,764644.5,8.1
Costa Rica,2005,67.96,0.59500884869402,0.6374224,44,1.46076989173889,2603.79734858164,16.312,0.0,17.04904364,1665.30156102015,143.46540832,8.176,242551285264.908,190.0,0.0,323.448,304.924,314.02,240.268,446.736,39.6,2068,399.999999999032,379.246217346925,311.985116911004,2.83291268348694,121968,87924,338.103172737955,8583280,198.876383927568,8680272,201.123708753264,17263548,37.6,0.0,208.8,0.0,17.6,137.312,26.28,11337316,262.688,17.1,764644.5,15.0
Costa Rica,2005,67.96,0.59500884869402,0.6374224,44,1.46076989173889,2603.79734858164,16.312,0.0,17.04904364,1665.30156102015,143.46540832,8.176,242551285264.908,190.0,0.0,323.448,304.924,314.02,240.268,446.736,39.6,2068,399.999999999032,379.246217346925,311.985116911004,2.83291268348694,121968,87924,338.103172737955,8583280,198.876383927568,8680272,201.123708753264,17263548,37.6,0.0,208.8,0.0,17.6,137.312,26.28,11337316,262.688,21.4,764644.5,21.8
Costa Rica,2005,67.96,0.59500884869402,0.6374224,44,1.46076989173889,2603.79734858164,16.312,0.0,17.04904364,1665.30156102015,143.46540832,8.176,242551285264.908,190.0,0.0,323.448,304.924,314.02,240.268,446.736,39.6,2068,399.999999999032,379.246217346925,311.985116911004,2.83291268348694,121968,87924,338.103172737955,8583280,198.876383927568,8680272,201.123708753264,17263548,37.6,0.0,208.8,0.0,17.6,137.312,26.28,11337316,262.688,21.4,764644.5,8.1
Costa Rica,2005,67.96,0.59500884869402,0.6374224,44,1.46076989173889,2603.79734858164,16.312,0.0,17.04904364,1665.30156102015,143.46540832,8.176,242551285264.908,190.0,0.0,323.448,304.924,314.02,240.268,446.736,39.6,2068,399.999999999032,379.246217346925,311.985116911004,2.83291268348694,121968,87924,338.103172737955,8583280,198.876383927568,8680272,201.123708753264,17263548,37.6,0.0,208.8,0.0,17.6,137.312,26.28,11337316,262.688,21.4,764644.5,15.0
Costa Rica,2005,67.96,0.59500884869402,0.6374224,44,1.46076989173889,2603.79734858164,16.312,0.0,17.04904364,1665.30156102015,143.46540832,8.176,242551285264.908,190.0,0.0,323.448,304.924,314.02,240.268,446.736,39.6,2068,399.999999999032,379.246217346925,311.985116911004,2.83291268348694,121968,87924,338.103172737955,8583280,198.876383927568,8680272,201.123708753264,17263548,37.6,0.0,208.8,0.0,17.6,137.312,26.28,11337316,262.688,12.8,764644.5,21.8
Costa Rica,2005,67.96,0.59500884869402,0.6374224,44,1.46076989173889,2603.79734858164,16.312,0.0,17.04904364,1665.30156102015,143.46540832,8.176,242551285264.908,190.0,0.0,323.448,304.924,314.02,240.268,446.736,39.6,2068,399.999999999032,379.246217346925,311.985116911004,2.83291268348694,121968,87924,338.103172737955,8583280,198.876383927568,8680272,201.123708753264,17263548,37.6,0.0,208.8,0.0,17.6,137.312,26.28,11337316,262.688,12.8,764644.5,8.1
Costa Rica,2005,67.96,0.59500884869402,0.6374224,44,1.46076989173889,2603.79734858164,16.312,0.0,17.04904364,1665.30156102015,143.46540832,8.176,242551285264.908,190.0,0.0,323.448,304.924,314.02,240.268,446.736,39.6,2068,399.999999999032,379.246217346925,311.985116911004,2.83291268348694,121968,87924,338.103172737955,8583280,198.876383927568,8680272,201.123708753264,17263548,37.6,0.0,208.8,0.0,17.6,137.312,26.28,11337316,262.688,12.8,764644.5,0.0
Costa Rica,2006,67.188,0.562063427005664,0.50856912,44,1.51460528373718,2953.59784631101,16.704,0.0,18.33952712,1952.60187332684,135.20594788,8.056,260322279203.116,197.2,18.4645595550537,324.256,304.316,314.056,236.368,458.432,39.2,2056,0.0,380.061542126436,313.081904820939,2.94420051574707,128964,92328,342.982530356443,8709368,198.927040783231,8803316,201.072867854438,17512688,36.8,366.8,212.8,0.0,15.6,132.26,22.96,11722116,267.74,17.8,894848.6,0.0
Costa Rica,2006,67.188,0.562063427005664,0.50856912,44,1.51460528373718,2953.59784631101,16.704,0.0,18.33952712,1952.60187332684,135.20594788,8.056,260322279203.116,197.2,18.4645595550537,324.256,304.316,314.056,236.368,458.432,39.2,2056,0.0,380.061542126436,313.081904820939,2.94420051574707,128964,92328,342.982530356443,8709368,198.927040783231,8803316,201.072867854438,17512688,36.8,366.8,212.8,0.0,15.6,132.26,22.96,11722116,267.74,22.2,894848.6,0.0
Costa Rica,2006,67.188,0.562063427005664,0.50856912,44,1.51460528373718,2953.59784631101,16.704,0.0,18.33952712,1952.60187332684,135.20594788,8.056,260322279203.116,197.2,18.4645595550537,324.256,304.316,314.056,236.368,458.432,39.2,2056,0.0,380.061542126436,313.081904820939,2.94420051574707,128964,92328,342.982530356443,8709368,198.927040783231,8803316,201.072867854438,17512688,36.8,366.8,212.8,0.0,15.6,132.26,22.96,11722116,267.74,13.5,894848.6,0.0
Costa Rica,2007,67.292,0.586364205459296,0.693143,44,1.82846009731292,3264.90217499298,17.216,0.0,18.52959632,2161.72216400149,134.77745056,8.048,281708098022.11,197.2,18.5380401611328,323.736,304.356,313.848,240.752,462.908,38.8,2060,0.0,380.849415199518,314.122483496805,2.33109068870544,136300,96860,347.827575401488,8834816,198.981490844971,8925260,201.018509155028,17760076,28.0,0.0,216.4,0.0,15.2,127.304,17.96,12107756,272.696,18.5,1107569.937,0.0
Costa Rica,2007,67.292,0.586364205459296,0.693143,44,1.82846009731292,3264.90217499298,17.216,0.0,18.52959632,2161.72216400149,134.77745056,8.048,281708098022.11,197.2,18.5380401611328,323.736,304.356,313.848,240.752,462.908,38.8,2060,0.0,380.849415199518,314.122483496805,2.33109068870544,136300,96860,347.827575401488,8834816,198.981490844971,8925260,201.018509155028,17760076,28.0,0.0,216.4,0.0,15.2,127.304,17.96,12107756,272.696,23.0,1107569.937,0.0
Costa Rica,2007,67.292,0.586364205459296,0.693143,44,1.82846009731292,3264.90217499298,17.216,0.0,18.52959632,2161.72216400149,134.77745056,8.048,281708098022.11,197.2,18.5380401611328,323.736,304.356,313.848,240.752,462.908,38.8,2060,0.0,380.849415199518,314.122483496805,2.33109068870544,136300,96860,347.827575401488,8834816,198.981490844971,8925260,201.018509155028,17760076,28.0,0.0,216.4,0.0,15.2,127.304,17.96,12107756,272.696,14.1,1107569.937,0.0
Costa Rica,2008,33.798,0.271501191170102,0.6566183,22,0.986417949199676,1835.09521049692,8.842,0.0,10.13027096,1244.55324307731,64.08052826,4.042,147527960175.896,97.2,9.77394008636474,162.032,151.98,156.89,119.668,235.71,19.0,1030,0.0,190.805330354425,157.554237905202,0.719530463218688,71894,50732,176.338464551508,4480208,99.5176947796286,4523636,100.482349645851,9003842,13.8,179.8,110.0,16.2,7.8,61.22,9.56,6247766,138.78,19.2,1432484.435,0.0
Costa Rica,2008,33.798,0.271501191170102,0.6566183,22,0.986417949199676,1835.09521049692,8.842,0.0,10.13027096,1244.55324307731,64.08052826,4.042,147527960175.896,97.2,9.77394008636474,162.032,151.98,156.89,119.668,235.71,19.0,1030,0.0,190.805330354425,157.554237905202,0.719530463218688,71894,50732,176.338464551508,4480208,99.5176947796286,4523636,100.482349645851,9003842,13.8,179.8,110.0,16.2,7.8,61.22,9.56,6247766,138.78,23.8,1432484.435,0.0
Costa Rica,2008,33.798,0.271501191170102,0.6566183,22,0.986417949199676,1835.09521049692,8.842,0.0,10.13027096,1244.55324307731,64.08052826,4.042,147527960175.896,97.2,9.77394008636474,162.032,151.98,156.89,119.668,235.71,19.0,1030,0.0,190.805330354425,157.554237905202,0.719530463218688,71894,50732,176.338464551508,4480208,99.5176947796286,4523636,100.482349645851,9003842,13.8,179.8,110.0,16.2,7.8,61.22,9.56,6247766,138.78,14.8,1432484.435,0.0
Costa Rica,2009,33.06,0.26067699944366,0.7631691,22,1.43094027042389,1903.17645518759,8.866,0.0,11.15246392,1350.16475660583,57.54676818,3.964,146239368440.448,101.2,12.0206003189087,162.472,152.432,157.344,117.002,232.264,18.6,1006,0.0,191.333118935865,158.020048124683,1.17412078380584,75764,53080,178.735879357618,4542422,99.5462541366918,4583834,100.453789692901,9126254,13.8,0.0,111.8,0.0,8.6,58.85,15.42,6440854,141.15,20.0,1778015.192,0.0
Costa Rica,2009,33.06,0.26067699944366,0.7631691,22,1.43094027042389,1903.17645518759,8.866,0.0,11.15246392,1350.16475660583,57.54676818,3.964,146239368440.448,101.2,12.0206003189087,162.472,152.432,157.344,117.002,232.264,18.6,1006,0.0,191.333118935865,158.020048124683,1.17412078380584,75764,53080,178.735879357618,4542422,99.5462541366918,4583834,100.453789692901,9126254,13.8,0.0,111.8,0.0,8.6,58.85,15.42,6440854,141.15,24.6,1778015.192,0.0
Costa Rica,2009,33.06,0.26067699944366,0.7631691,22,1.43094027042389,1903.17645518759,8.866,0.0,11.15246392,1350.16475660583,57.54676818,3.964,146239368440.448,101.2,12.0206003189087,162.472,152.432,157.344,117.002,232.264,18.6,1006,0.0,191.333118935865,158.020048124683,1.17412078380584,75764,53080,178.735879357618,4542422,99.5462541366918,4583834,100.453789692901,9126254,13.8,0.0,111.8,0.0,8.6,58.85,15.42,6440854,141.15,15.5,1778015.192,0.0
